,build_year,lat,lng,total_building,total_house,wy_fee
639,2012,106.467438,29.557359,5,2168,1.8
640,2012,106.478402,29.557803,11,2561,1.9
641,2003,106.467438,29.557359,2,586,0.0
642,2015,106.488305,29.545726,11,989,2.3
643,2003,106.467438,29.557359,4,700,0.6
644,2001,106.467438,29.557359,1,509,0.2
645,2012,106.467438,29.557359,5,2168,1.8
646,2012,106.467438,29.557359,5,2168,1.8
647,0,106.467438,29.557359,6,269,0.0
648,2002,106.467438,29.557359,1,512,1.2
649,2008,106.467438,29.557359,1,584,1.5
650,2012,106.467438,29.557359,5,2168,1.8
651,0,106.467438,29.557359,1,117,0.0
652,2000,106.467438,29.557359,6,758,0.8
653,2009,106.467438,29.557359,10,3350,1.7
654,2003,106.467438,29.557359,4,700,0.6
655,2012,106.467438,29.557359,5,2168,1.8
656,2012,106.467438,29.557359,5,2168,1.8
657,2012,106.467438,29.557359,5,2168,1.8
658,2012,106.467438,29.557359,5,2168,1.8
659,2012,106.467438,29.557359,5,2168,1.8
660,2009,106.467438,29.557359,10,3350,1.7
661,0,106.467438,29.557359,3,208,0.0
662,2000,106.478599,29.563002,1,147,0.5
663,2004,106.478599,29.563002,2,672,1.2
664,2004,106.478599,29.563002,2,672,1.2
665,2000,106.478599,29.563002,1,147,0.5
666,2009,106.467438,29.557359,4,2338,1.8
667,2009,106.467438,29.557359,4,2338,1.8
668,2009,106.467438,29.557359,4,2338,1.8
669,2000,106.478599,29.563002,1,147,0.5
670,2004,106.467438,29.557359,1,600,4.7
671,0,106.478968,29.563674,3,1151,0.0
672,2009,106.467438,29.557359,4,2338,1.8
673,0,106.467438,29.557359,1,1363,1.1
674,0,106.467438,29.557359,3,208,0.0
675,2000,106.478599,29.563002,1,147,0.5
676,2004,106.478599,29.563002,2,672,1.2
677,2004,106.478599,29.563002,2,672,1.2
678,2000,106.478599,29.563002,1,147,0.5
679,2009,106.467438,29.557359,4,2338,1.8
680,2009,106.467438,29.557359,4,2338,1.8
681,2009,106.467438,29.557359,4,2338,1.8
682,2000,106.478599,29.563002,1,147,0.5
683,2004,106.467438,29.557359,1,600,4.7
684,0,106.478968,29.563674,3,1151,0.0
685,2009,106.467438,29.557359,4,2338,1.8
686,0,106.467438,29.557359,1,1363,1.1
687,0,106.467438,29.557359,3,208,0.0
688,2000,106.478599,29.563002,1,147,0.5
689,2004,106.478599,29.563002,2,672,1.2
690,2004,106.478599,29.563002,2,672,1.2
691,2000,106.478599,29.563002,1,147,0.5
692,2009,106.467438,29.557359,4,2338,1.8
693,2009,106.467438,29.557359,4,2338,1.8
694,2009,106.467438,29.557359,4,2338,1.8
695,2000,106.478599,29.563002,1,147,0.5
696,2004,106.467438,29.557359,1,600,4.7
697,0,106.478968,29.563674,3,1151,0.0
698,2009,106.467438,29.557359,4,2338,1.8
699,0,106.467438,29.557359,1,1363,1.1
700,0,106.467438,29.557359,3,208,0.0
701,2000,106.478599,29.563002,1,147,0.5
702,2004,106.478599,29.563002,2,672,1.2
703,2004,106.478599,29.563002,2,672,1.2
704,2000,106.478599,29.563002,1,147,0.5
705,2009,106.467438,29.557359,4,2338,1.8
706,2009,106.467438,29.557359,4,2338,1.8
707,2009,106.467438,29.557359,4,2338,1.8
708,2000,106.478599,29.563002,1,147,0.5
709,2004,106.467438,29.557359,1,600,4.7
710,0,106.478968,29.563674,3,1151,0.0
711,2009,106.467438,29.557359,4,2338,1.8
712,0,106.467438,29.557359,1,1363,1.1
713,0,106.467438,29.557359,3,208,0.0
714,2000,106.478599,29.563002,1,147,0.5
715,2004,106.478599,29.563002,2,672,1.2
716,2004,106.478599,29.563002,2,672,1.2
717,2000,106.478599,29.563002,1,147,0.5
718,2009,106.467438,29.557359,4,2338,1.8
719,2009,106.467438,29.557359,4,2338,1.8
720,2009,106.467438,29.557359,4,2338,1.8
721,2000,106.478599,29.563002,1,147,0.5
722,2004,106.467438,29.557359,1,600,4.7
723,0,106.478968,29.563674,3,1151,0.0
724,2009,106.467438,29.557359,4,2338,1.8
725,0,106.467438,29.557359,1,1363,1.1
726,0,106.467438,29.557359,3,208,0.0
727,2000,106.478599,29.563002,1,147,0.5
728,2004,106.478599,29.563002,2,672,1.2
729,2004,106.478599,29.563002,2,672,1.2
730,2000,106.478599,29.563002,1,147,0.5
731,2009,106.467438,29.557359,4,2338,1.8
732,2009,106.467438,29.557359,4,2338,1.8
733,2009,106.467438,29.557359,4,2338,1.8
734,2000,106.478599,29.563002,1,147,0.5
735,2004,106.467438,29.557359,1,600,4.7
736,0,106.478968,29.563674,3,1151,0.0
737,2009,106.467438,29.557359,4,2338,1.8
738,0,106.467438,29.557359,1,1363,1.1
739,2009,106.49467,29.591201,2,674,1.8
740,2009,106.49467,29.591201,2,674,1.8
741,2011,106.492714,29.604831,6,2205,1.1
742,2012,0,0,5,1485,1.5
743,2009,106.49467,29.591201,2,674,1.8
744,2010,106.49467,29.591201,29,8267,1.8
745,2008,106.499116,29.595127,3,712,0.0
746,2010,106.49467,29.591201,29,8267,1.8
747,2012,106.492714,29.604831,6,2215,1.1
748,2012,0,0,5,1485,1.5
749,2010,106.49467,29.591201,29,8267,1.8
750,2012,0,0,5,1485,1.5
751,0,106.488499,29.586502,2,544,0.0
752,0,106.488499,29.586502,2,544,0.0
753,2008,106.492714,29.604831,3,540,0.0
754,2010,106.49467,29.591201,29,8267,1.8
755,2012,0,0,5,1485,1.5
756,2012,0,0,5,1485,1.5
757,2010,106.49467,29.591201,29,8267,1.8
758,0,106.49467,29.591201,6,839,0.0
759,0,106.49467,29.591201,6,1020,0.0
760,2009,106.49467,29.591201,2,674,1.8
761,2009,106.49467,29.591201,2,674,1.8
762,2011,106.492714,29.604831,6,2205,1.1
763,2012,0,0,5,1485,1.5
764,2009,106.49467,29.591201,2,674,1.8
765,2010,106.49467,29.591201,29,8267,1.8
766,2008,106.499116,29.595127,3,712,0.0
767,2012,106.492714,29.604831,6,2215,1.1
768,2010,106.49467,29.591201,29,8267,1.8
769,2012,0,0,5,1485,1.5
770,2010,106.49467,29.591201,29,8267,1.8
771,2012,0,0,5,1485,1.5
772,0,106.488499,29.586502,2,544,0.0
773,0,106.488499,29.586502,2,544,0.0
774,2008,106.492714,29.604831,3,540,0.0
775,2010,106.49467,29.591201,29,8267,1.8
776,2012,0,0,5,1485,1.5
777,2012,0,0,5,1485,1.5
778,2010,106.49467,29.591201,29,8267,1.8
779,0,106.49467,29.591201,6,839,0.0
780,0,106.49467,29.591201,6,1020,0.0
781,2009,106.49467,29.591201,2,674,1.8
782,2009,106.49467,29.591201,2,674,1.8
783,2011,106.492714,29.604831,6,2205,1.1
784,2012,0,0,5,1485,1.5
785,2009,106.49467,29.591201,2,674,1.8
786,2010,106.49467,29.591201,29,8267,1.8
787,2008,106.499116,29.595127,3,712,0.0
788,2010,106.49467,29.591201,29,8267,1.8
789,2012,106.492714,29.604831,6,2215,1.1
790,2012,0,0,5,1485,1.5
791,2010,106.49467,29.591201,29,8267,1.8
792,2012,0,0,5,1485,1.5
793,0,106.488499,29.586502,2,544,0.0
794,0,106.488499,29.586502,2,544,0.0
795,2008,106.492714,29.604831,3,540,0.0
796,2010,106.49467,29.591201,29,8267,1.8
797,2012,0,0,5,1485,1.5
798,2012,0,0,5,1485,1.5
799,2010,106.49467,29.591201,29,8267,1.8
800,0,106.49467,29.591201,6,839,0.0
801,0,106.49467,29.591201,6,1020,0.0
802,2009,106.49467,29.591201,2,674,1.8
803,2009,106.49467,29.591201,2,674,1.8
804,2011,106.492714,29.604831,6,2205,1.1
805,2012,0,0,5,1485,1.5
806,2009,106.49467,29.591201,2,674,1.8
807,2010,106.49467,29.591201,29,8267,1.8
808,2008,106.499116,29.595127,3,712,0.0
809,2010,106.49467,29.591201,29,8267,1.8
810,2012,106.492714,29.604831,6,2215,1.1
811,2012,0,0,5,1485,1.5
812,2010,106.49467,29.591201,29,8267,1.8
813,2012,0,0,5,1485,1.5
814,0,106.488499,29.586502,2,544,0.0
815,0,106.488499,29.586502,2,544,0.0
816,2008,106.492714,29.604831,3,540,0.0
817,2010,106.49467,29.591201,29,8267,1.8
818,2012,0,0,5,1485,1.5
819,2012,0,0,5,1485,1.5
820,2010,106.49467,29.591201,29,8267,1.8
821,0,106.49467,29.591201,6,839,0.0
822,0,106.49467,29.591201,6,1020,0.0
823,2009,106.49467,29.591201,2,674,1.8
824,2009,106.49467,29.591201,2,674,1.8
825,2011,106.492714,29.604831,6,2205,1.1
826,2012,0,0,5,1485,1.5
827,2009,106.49467,29.591201,2,674,1.8
828,2010,106.49467,29.591201,29,8267,1.8
829,2008,106.499116,29.595127,3,712,0.0
830,2010,106.49467,29.591201,29,8267,1.8
831,2012,106.492714,29.604831,6,2215,1.1
832,2012,0,0,5,1485,1.5
833,2010,106.49467,29.591201,29,8267,1.8
834,2012,0,0,5,1485,1.5
835,0,106.488499,29.586502,2,544,0.0
836,0,106.488499,29.586502,2,544,0.0
837,2008,106.492714,29.604831,3,540,0.0
838,2010,106.49467,29.591201,29,8267,1.8
839,2012,0,0,5,1485,1.5
840,2012,0,0,5,1485,1.5
841,2010,106.49467,29.591201,29,8267,1.8
842,0,106.49467,29.591201,6,839,0.0
843,0,106.49467,29.591201,6,1020,0.0
844,2009,106.49467,29.591201,2,674,1.8
845,2009,106.49467,29.591201,2,674,1.8
846,2011,106.492714,29.604831,6,2205,1.1
847,2012,0,0,5,1485,1.5
848,2009,106.49467,29.591201,2,674,1.8
849,2010,106.49467,29.591201,29,8267,1.8
850,2008,106.499116,29.595127,3,712,0.0
851,2010,106.49467,29.591201,29,8267,1.8
852,2012,106.492714,29.604831,6,2215,1.1
853,2012,0,0,5,1485,1.5
854,2010,106.49467,29.591201,29,8267,1.8
855,2012,0,0,5,1485,1.5
856,0,106.488499,29.586502,2,544,0.0
857,0,106.488499,29.586502,2,544,0.0
858,2008,106.492714,29.604831,3,540,0.0
859,2010,106.49467,29.591201,29,8267,1.8
860,2012,0,0,5,1485,1.5
861,2012,0,0,5,1485,1.5
862,2010,106.49467,29.591201,29,8267,1.8
863,0,106.49467,29.591201,6,839,0.0
864,0,106.49467,29.591201,6,1020,0.0
865,2009,106.49467,29.591201,2,674,1.8
866,2009,106.49467,29.591201,2,674,1.8
867,2011,106.492714,29.604831,6,2205,1.1
868,2012,0,0,5,1485,1.5
869,2009,106.49467,29.591201,2,674,1.8
870,2010,106.49467,29.591201,29,8267,1.8
871,2008,106.499116,29.595127,3,712,0.0
872,2012,106.492714,29.604831,6,2215,1.1
873,2010,106.49467,29.591201,29,8267,1.8
874,2012,0,0,5,1485,1.5
875,2010,106.49467,29.591201,29,8267,1.8
876,2012,0,0,5,1485,1.5
877,0,106.488499,29.586502,2,544,0.0
878,0,106.488499,29.586502,2,544,0.0
879,2008,106.492714,29.604831,3,540,0.0
880,2010,106.49467,29.591201,29,8267,1.8
881,2012,0,0,5,1485,1.5
882,2012,0,0,5,1485,1.5
883,2010,106.49467,29.591201,29,8267,1.8
884,0,106.49467,29.591201,6,839,0.0
885,0,106.49467,29.591201,6,1020,0.0
886,2009,106.49467,29.591201,2,674,1.8
887,2009,106.49467,29.591201,2,674,1.8
888,2011,106.492714,29.604831,6,2205,1.1
889,2012,0,0,5,1485,1.5
890,2009,106.49467,29.591201,2,674,1.8
891,2010,106.49467,29.591201,29,8267,1.8
892,2008,106.499116,29.595127,3,712,0.0
893,2010,106.49467,29.591201,29,8267,1.8
894,2012,106.492714,29.604831,6,2215,1.1
895,2012,0,0,5,1485,1.5
896,2010,106.49467,29.591201,29,8267,1.8
897,2012,0,0,5,1485,1.5
898,0,106.488499,29.586502,2,544,0.0
899,0,106.488499,29.586502,2,544,0.0
900,2008,106.492714,29.604831,3,540,0.0
901,2010,106.49467,29.591201,29,8267,1.8
902,2012,0,0,5,1485,1.5
903,2012,0,0,5,1485,1.5
904,2010,106.49467,29.591201,29,8267,1.8
905,0,106.49467,29.591201,6,839,0.0
906,0,106.49467,29.591201,6,1020,0.0
907,2010,0,0,22,420,1.8
908,2013,106.559335,29.599217,14,1887,2.5
909,0,0,0,5,686,2.2
910,2008,0,0,4,972,1.2
911,2010,0,0,7,1242,1.4
912,2012,106.553186,29.594911,7,1912,2.5
913,2010,0,0,22,420,1.8
914,2013,106.559335,29.599217,14,1887,2.5
915,0,0,0,5,686,2.2
916,2008,0,0,4,972,1.2
917,2010,0,0,7,1242,1.4
918,2010,0,0,22,420,1.8
919,2013,106.559335,29.599217,14,1887,2.5
920,0,0,0,5,686,2.2
921,2008,0,0,4,972,1.2
922,2010,0,0,7,1242,1.4
923,2012,106.553186,29.594911,7,1912,2.5
924,2010,0,0,22,420,1.8
925,2013,106.559335,29.599217,14,1887,2.5
926,0,0,0,5,686,2.2
927,2008,0,0,4,972,1.2
928,2010,0,0,7,1242,1.4
929,2012,106.553186,29.594911,7,1912,2.5
930,2010,0,0,22,420,1.8
931,2013,106.559335,29.599217,14,1887,2.5
932,0,0,0,5,686,2.2
933,2008,0,0,4,972,1.2
934,2010,0,0,7,1242,1.4
935,2010,0,0,22,420,1.8
936,2013,106.559335,29.599217,14,1887,2.5
937,0,0,0,5,686,2.2
938,2008,0,0,4,972,1.2
939,2010,0,0,7,1242,1.4
940,2012,106.553186,29.594911,7,1912,2.5
941,2010,0,0,22,420,1.8
942,2013,106.559335,29.599217,14,1887,2.5
943,0,0,0,5,686,2.2
944,2008,0,0,4,972,1.2
945,2010,0,0,7,1242,1.4
946,2010,0,0,22,420,1.8
947,2013,106.559335,29.599217,14,1887,2.5
948,0,0,0,5,686,2.2
949,2008,0,0,4,972,1.2
950,2010,0,0,7,1242,1.4
951,2012,106.553186,29.594911,7,1912,2.5
952,2010,0,0,22,420,1.8
953,2013,106.559335,29.599217,14,1887,2.5
954,0,0,0,5,686,2.2
955,2008,0,0,4,972,1.2
956,2010,0,0,7,1242,1.4
957,2010,0,0,22,420,1.8
958,2013,106.559335,29.599217,14,1887,2.5
959,0,0,0,5,686,2.2
960,2008,0,0,4,972,1.2
961,2010,0,0,7,1242,1.4
962,2010,0,0,22,420,1.8
963,2013,106.559335,29.599217,14,1887,2.5
964,0,0,0,5,686,2.2
965,2008,0,0,4,972,1.2
966,2010,0,0,7,1242,1.4
967,2012,106.553186,29.594911,7,1912,2.5
968,2010,0,0,22,420,1.8
969,2013,106.559335,29.599217,14,1887,2.5
970,0,0,0,5,686,2.2
971,2008,0,0,4,972,1.2
972,2010,0,0,7,1242,1.4
973,2010,0,0,22,420,1.8
974,2013,106.559335,29.599217,14,1887,2.5
975,0,0,0,5,686,2.2
976,2008,0,0,4,972,1.2
977,2010,0,0,7,1242,1.4
978,2010,0,0,22,420,1.8
979,2013,106.559335,29.599217,14,1887,2.5
980,0,0,0,5,686,2.2
981,2008,0,0,4,972,1.2
982,2010,0,0,7,1242,1.4
983,2012,106.553186,29.594911,7,1912,2.5
984,2010,0,0,22,420,1.8
985,2013,106.559335,29.599217,14,1887,2.5
986,0,0,0,5,686,2.2
987,2008,0,0,4,972,1.2
988,2010,0,0,7,1242,1.4
989,2010,0,0,22,420,1.8
990,2013,106.559335,29.599217,14,1887,2.5
991,0,0,0,5,686,2.2
992,2008,0,0,4,972,1.2
993,2010,0,0,7,1242,1.4
994,2010,0,0,22,420,1.8
995,2013,106.559335,29.599217,14,1887,2.5
996,0,0,0,5,686,2.2
997,2008,0,0,4,972,1.2
998,2010,0,0,7,1242,1.4
999,2010,0,0,22,420,1.8
1000,2013,106.559335,29.599217,14,1887,2.5
1001,0,0,0,5,686,2.2
1002,2008,0,0,4,972,1.2
1003,2010,0,0,7,1242,1.4
1004,2010,0,0,22,420,1.8
1005,2013,106.559335,29.599217,14,1887,2.5
1006,0,0,0,5,686,2.2
1007,2008,0,0,4,972,1.2
1008,2010,0,0,7,1242,1.4
1009,2010,0,0,22,420,1.8
1010,2013,106.559335,29.599217,14,1887,2.5
1011,0,0,0,5,686,2.2
1012,2008,0,0,4,972,1.2
1013,2010,0,0,7,1242,1.4
1014,2010,0,0,22,420,1.8
1015,2013,106.559335,29.599217,14,1887,2.5
1016,0,0,0,5,686,2.2
1017,2008,0,0,4,972,1.2
1018,2010,0,0,7,1242,1.4
1019,2012,106.553186,29.594911,7,1912,2.5
1020,2010,0,0,22,420,1.8
1021,2013,106.559335,29.599217,14,1887,2.5
1022,0,0,0,5,686,2.2
1023,2008,0,0,4,972,1.2
1024,2010,0,0,7,1242,1.4
1025,2012,106.553186,29.594911,7,1912,2.5
1026,2010,0,0,22,420,1.8
1027,2013,106.559335,29.599217,14,1887,2.5
1028,0,0,0,5,686,2.2
1029,2008,0,0,4,972,1.2
1030,2010,0,0,7,1242,1.4
1031,2012,106.553186,29.594911,7,1912,2.5
1032,2010,0,0,22,420,1.8
1033,2013,106.559335,29.599217,14,1887,2.5
1034,0,0,0,5,686,2.2
1035,2008,0,0,4,972,1.2
1036,2010,0,0,7,1242,1.4
1037,2010,0,0,22,420,1.8
1038,2013,106.559335,29.599217,14,1887,2.5
1039,0,0,0,5,686,2.2
1040,2008,0,0,4,972,1.2
1041,2010,0,0,7,1242,1.4
1042,2012,106.553186,29.594911,7,1912,2.5
1043,2010,0,0,22,420,1.8
1044,2013,106.559335,29.599217,14,1887,2.5
1045,0,0,0,5,686,2.2
1046,2008,0,0,4,972,1.2
1047,2010,0,0,7,1242,1.4
1048,2010,0,0,22,420,1.8
1049,2013,106.559335,29.599217,14,1887,2.5
1050,0,0,0,5,686,2.2
1051,2008,0,0,4,972,1.2
1052,2010,0,0,7,1242,1.4
1053,2012,106.553186,29.594911,7,1912,2.5
1054,2010,0,0,22,420,1.8
1055,2013,106.559335,29.599217,14,1887,2.5
1056,0,0,0,5,686,2.2
1057,2008,0,0,4,972,1.2
1058,2010,0,0,7,1242,1.4
1059,2010,0,0,22,420,1.8
1060,2013,106.559335,29.599217,14,1887,2.5
1061,0,0,0,5,686,2.2
1062,2008,0,0,4,972,1.2
1063,2010,0,0,7,1242,1.4
1064,2010,0,0,22,420,1.8
1065,2013,106.559335,29.599217,14,1887,2.5
1066,0,0,0,5,686,2.2
1067,2008,0,0,4,972,1.2
1068,2010,0,0,7,1242,1.4
1069,2010,0,0,22,420,1.8
1070,2013,106.559335,29.599217,14,1887,2.5
1071,0,0,0,5,686,2.2
1072,2008,0,0,4,972,1.2
1073,2010,0,0,7,1242,1.4
1074,2012,106.553186,29.594911,7,1912,2.5
1075,2010,0,0,22,420,1.8
1076,2013,106.559335,29.599217,14,1887,2.5
1077,0,0,0,5,686,2.2
1078,2008,0,0,4,972,1.2
1079,2010,0,0,7,1242,1.4
1080,2010,0,0,22,420,1.8
1081,2013,106.559335,29.599217,14,1887,2.5
1082,0,0,0,5,686,2.2
1083,2008,0,0,4,972,1.2
1084,2010,0,0,7,1242,1.4
1085,2012,106.553186,29.594911,7,1912,2.5
1086,2010,0,0,22,420,1.8
1087,2013,106.559335,29.599217,14,1887,2.5
1088,0,0,0,5,686,2.2
1089,2008,0,0,4,972,1.2
1090,2010,0,0,7,1242,1.4
1091,2010,0,0,22,420,1.8
1092,2013,106.559335,29.599217,14,1887,2.5
1093,0,0,0,5,686,2.2
1094,2008,0,0,4,972,1.2
1095,2010,0,0,7,1242,1.4
1096,2010,0,0,22,420,1.8
1097,2013,106.559335,29.599217,14,1887,2.5
1098,0,0,0,5,686,2.2
1099,2008,0,0,4,972,1.2
1100,2010,0,0,7,1242,1.4
1101,2012,106.553186,29.594911,7,1912,2.5
1102,2010,0,0,22,420,1.8
1103,2013,106.559335,29.599217,14,1887,2.5
1104,0,0,0,5,686,2.2
1105,2008,0,0,4,972,1.2
1106,2010,0,0,7,1242,1.4
1107,2010,0,0,22,420,1.8
1108,2013,106.559335,29.599217,14,1887,2.5
1109,0,0,0,5,686,2.2
1110,2008,0,0,4,972,1.2
1111,2010,0,0,7,1242,1.4
1112,2010,0,0,22,420,1.8
1113,2013,106.559335,29.599217,14,1887,2.5
1114,0,0,0,5,686,2.2
1115,2008,0,0,4,972,1.2
1116,2010,0,0,7,1242,1.4
1117,2010,0,0,22,420,1.8
1118,2013,106.559335,29.599217,14,1887,2.5
1119,0,0,0,5,686,2.2
1120,2008,0,0,4,972,1.2
1121,2010,0,0,7,1242,1.4
1122,2012,106.553186,29.594911,7,1912,2.5
1123,2010,0,0,22,420,1.8
1124,2013,106.559335,29.599217,14,1887,2.5
1125,0,0,0,5,686,2.2
1126,2008,0,0,4,972,1.2
1127,2010,0,0,7,1242,1.4
1128,2012,106.553186,29.594911,7,1912,2.5
1129,2010,0,0,22,420,1.8
1130,2013,106.559335,29.599217,14,1887,2.5
1131,0,0,0,5,686,2.2
1132,2008,0,0,4,972,1.2
1133,2010,0,0,7,1242,1.4
1134,2010,0,0,22,420,1.8
1135,2013,106.559335,29.599217,14,1887,2.5
1136,0,0,0,5,686,2.2
1137,2008,0,0,4,972,1.2
1138,2010,0,0,7,1242,1.4
1139,2012,106.553186,29.594911,7,1912,2.5
1140,2010,0,0,22,420,1.8
1141,2013,106.559335,29.599217,14,1887,2.5
1142,0,0,0,5,686,2.2
1143,2008,0,0,4,972,1.2
1144,2010,0,0,7,1242,1.4
1145,2010,0,0,22,420,1.8
1146,2013,106.559335,29.599217,14,1887,2.5
1147,0,0,0,5,686,2.2
1148,2008,0,0,4,972,1.2
1149,2010,0,0,7,1242,1.4
1150,2013,0,0,21,4760,2.9
1151,2013,0,0,21,4760,2.9
1152,2013,0,0,21,4760,2.9
1153,2013,0,0,21,4760,2.9
1154,2013,0,0,21,4760,2.9
1155,2013,0,0,21,4760,2.9
1156,2013,0,0,21,4760,2.9
1157,2013,0,0,21,4760,2.9
1158,2013,0,0,21,4760,2.9
1159,2013,0,0,21,4760,2.9
1160,2013,0,0,21,4760,2.9
1161,2013,0,0,21,4760,2.9
1162,2013,0,0,21,4760,2.9
1163,2013,0,0,21,4760,2.9
1164,2013,0,0,21,4760,2.9
1165,2013,0,0,21,4760,2.9
1166,2013,0,0,21,4760,2.9
1167,2013,0,0,21,4760,2.9
1168,2013,0,0,21,4760,2.9
1169,2013,0,0,21,4760,2.9
1170,2013,0,0,21,4760,2.9
1171,2013,0,0,21,4760,2.9
1172,2013,0,0,21,4760,2.9
1173,2013,0,0,21,4760,2.9
1174,2013,0,0,21,4760,2.9
1175,2013,0,0,21,4760,2.9
1176,2013,0,0,21,4760,2.9
1177,2013,0,0,21,4760,2.9
1178,2010,106.56737,29.578976,4,984,1.8
1179,2008,106.549642,29.587637,17,2197,1.3
1180,2008,106.549642,29.587637,17,2197,1.3
1181,2013,106.566678,29.58042,11,3071,2.2
1182,2013,106.56737,29.578976,7,3062,2.5
1183,2013,106.566678,29.58042,11,3071,2.2
1184,2008,106.549642,29.587637,17,2197,1.3
1185,2007,106.564298,29.586294,8,2674,1.7
1186,2009,106.562425,29.590287,4,792,0.0
1187,2013,106.566678,29.58042,11,3071,2.2
1188,2009,106.564298,29.586294,2,751,1.2
1189,2008,106.549642,29.587637,17,2197,1.3
1190,2003,106.563246,29.582835,4,474,1.1
1191,2000,106.564298,29.586294,20,1745,0.8
1192,2008,106.549642,29.587637,17,2197,1.3
1193,2008,106.549642,29.587637,17,2197,1.3
1194,2006,106.564298,29.586294,1,664,1.2
1195,2004,106.563246,29.582835,7,2005,2.5
1196,2007,106.564298,29.586294,3,693,1.4
1197,2010,106.56737,29.578976,4,984,1.8
1198,2008,106.549642,29.587637,17,2197,1.3
1199,2008,106.549642,29.587637,17,2197,1.3
1200,2013,106.566678,29.58042,11,3071,2.2
1201,2013,106.56737,29.578976,7,3062,2.5
1202,2013,106.566678,29.58042,11,3071,2.2
1203,2008,106.549642,29.587637,17,2197,1.3
1204,2007,106.564298,29.586294,8,2674,1.7
1205,2009,106.562425,29.590287,4,792,0.0
1206,2013,106.566678,29.58042,11,3071,2.2
1207,2009,106.564298,29.586294,2,751,1.2
1208,2008,106.549642,29.587637,17,2197,1.3
1209,2003,106.563246,29.582835,4,474,1.1
1210,2000,106.564298,29.586294,20,1745,0.8
1211,2008,106.549642,29.587637,17,2197,1.3
1212,2008,106.549642,29.587637,17,2197,1.3
1213,2006,106.564298,29.586294,1,664,1.2
1214,2004,106.563246,29.582835,7,2005,2.5
1215,2007,106.564298,29.586294,3,693,1.4
1216,2010,106.56737,29.578976,4,984,1.8
1217,2008,106.549642,29.587637,17,2197,1.3
1218,2008,106.549642,29.587637,17,2197,1.3
1219,2013,106.566678,29.58042,11,3071,2.2
1220,2013,106.56737,29.578976,7,3062,2.5
1221,2013,106.566678,29.58042,11,3071,2.2
1222,2008,106.549642,29.587637,17,2197,1.3
1223,2007,106.564298,29.586294,8,2674,1.7
1224,2009,106.562425,29.590287,4,792,0.0
1225,2013,106.566678,29.58042,11,3071,2.2
1226,2009,106.564298,29.586294,2,751,1.2
1227,2008,106.549642,29.587637,17,2197,1.3
1228,2003,106.563246,29.582835,4,474,1.1
1229,2000,106.564298,29.586294,20,1745,0.8
1230,2008,106.549642,29.587637,17,2197,1.3
1231,2008,106.549642,29.587637,17,2197,1.3
1232,2006,106.564298,29.586294,1,664,1.2
1233,2004,106.563246,29.582835,7,2005,2.5
1234,2007,106.564298,29.586294,3,693,1.4
1235,2010,106.56737,29.578976,4,984,1.8
1236,2008,106.549642,29.587637,17,2197,1.3
1237,2008,106.549642,29.587637,17,2197,1.3
1238,2013,106.566678,29.58042,11,3071,2.2
1239,2013,106.56737,29.578976,7,3062,2.5
1240,2013,106.566678,29.58042,11,3071,2.2
1241,2008,106.549642,29.587637,17,2197,1.3
1242,2007,106.564298,29.586294,8,2674,1.7
1243,2009,106.562425,29.590287,4,792,0.0
1244,2013,106.566678,29.58042,11,3071,2.2
1245,2009,106.564298,29.586294,2,751,1.2
1246,2008,106.549642,29.587637,17,2197,1.3
1247,2003,106.563246,29.582835,4,474,1.1
1248,2000,106.564298,29.586294,20,1745,0.8
1249,2008,106.549642,29.587637,17,2197,1.3
1250,2008,106.549642,29.587637,17,2197,1.3
1251,2006,106.564298,29.586294,1,664,1.2
1252,2004,106.563246,29.582835,7,2005,2.5
1253,2007,106.564298,29.586294,3,693,1.4
1254,2010,106.56737,29.578976,4,984,1.8
1255,2008,106.549642,29.587637,17,2197,1.3
1256,2008,106.549642,29.587637,17,2197,1.3
1257,2013,106.566678,29.58042,11,3071,2.2
1258,2013,106.56737,29.578976,7,3062,2.5
1259,2013,106.566678,29.58042,11,3071,2.2
1260,2008,106.549642,29.587637,17,2197,1.3
1261,2007,106.564298,29.586294,8,2674,1.7
1262,2009,106.562425,29.590287,4,792,0.0
1263,2013,106.566678,29.58042,11,3071,2.2
1264,2009,106.564298,29.586294,2,751,1.2
1265,2008,106.549642,29.587637,17,2197,1.3
1266,2003,106.563246,29.582835,4,474,1.1
1267,2000,106.564298,29.586294,20,1745,0.8
1268,2008,106.549642,29.587637,17,2197,1.3
1269,2008,106.549642,29.587637,17,2197,1.3
1270,2006,106.564298,29.586294,1,664,1.2
1271,2004,106.563246,29.582835,7,2005,2.5
1272,2007,106.564298,29.586294,3,693,1.4
1273,2010,106.56737,29.578976,4,984,1.8
1274,2008,106.549642,29.587637,17,2197,1.3
1275,2008,106.549642,29.587637,17,2197,1.3
1276,2013,106.566678,29.58042,11,3071,2.2
1277,2013,106.56737,29.578976,7,3062,2.5
1278,2013,106.566678,29.58042,11,3071,2.2
1279,2008,106.549642,29.587637,17,2197,1.3
1280,2007,106.564298,29.586294,8,2674,1.7
1281,2009,106.562425,29.590287,4,792,0.0
1282,2013,106.566678,29.58042,11,3071,2.2
1283,2009,106.564298,29.586294,2,751,1.2
1284,2008,106.549642,29.587637,17,2197,1.3
1285,2003,106.563246,29.582835,4,474,1.1
1286,2000,106.564298,29.586294,20,1745,0.8
